Date,SPY,QQQ,IWM,GLD,TLT
2015-04-13,173.4820098876953,98.95868682861328,108.7111587524414,115.13999938964844,94.2955551147461
2015-04-14,173.81387329101562,98.67326354980469,108.6852035522461,114.44000244140625,94.96390533447266
2015-04-15,174.5938262939453,99.29012298583984,109.44627380371094,115.43000030517578,94.88392639160156
2015-04-16,174.54397583007812,99.15203094482422,109.38573455810547,115.02999877929688,94.41173553466797
2015-04-17,172.53619384765625,97.60523223876953,107.61280822753906,115.5999984741211,95.49422454833984
2015-04-20,174.11256408691406,99.06917572021484,108.66793823242188,114.72000122070312,94.65144348144531
2015-04-21,173.90513610839844,99.49269104003906,108.55547332763672,115.37999725341797,94.22286987304688
2015-04-22,174.75973510742188,100.03592681884766,108.71980285644531,113.83000183105469,92.78446960449219
2015-04-23,175.19944763183594,100.41341400146484,109.21277618408203,114.66000366210938,93.1840591430664
2015-04-24,175.60604858398438,101.77607727050781,108.84951782226562,113.05000305175781,93.76519775390625
2015-04-27,174.87591552734375,101.51826477050781,107.64739990234375,115.33000183105469,93.76519775390625
2015-04-28,175.4318084716797,101.31571960449219,108.2441177368164,116.33000183105469,92.47209167480469
2015-04-29,174.7099151611328,100.68042755126953,107.06794738769531,115.51000213623047,91.33880615234375
2015-04-30,172.95928955078125,99.0968017578125,104.80206298828125,113.47000122070312,91.49862670898438
2015-05-01,174.8344268798828,100.40422058105469,105.48526763916016,113.08000183105469,90.26690673828125
2015-05-04,175.33224487304688,100.56996154785156,105.8658218383789,114.0999984741211,89.41517639160156
2015-05-05,173.3243865966797,98.9310531616211,104.51663970947266,114.41999816894531,89.29145812988281
2015-05-06,172.61082458496094,98.2497329711914,104.87989807128906,114.36000061035156,87.76273345947266
2015-05-07,173.2995147705078,98.83898162841797,105.27772521972656,113.41999816894531,88.9419937133789
2015-05-08,175.58116149902344,100.07274627685547,106.06472778320312,113.97000122070312,89.18226623535156
2015-05-11,174.7431640625,99.68604278564453,106.1252670288086,113.52999877929688,87.0129165649414
2015-05-12,174.22042846679688,99.23490142822266,105.93498992919922,114.5,87.23858642578125
2015-05-13,174.25360107421875,99.43746948242188,105.93498992919922,116.55000305175781,86.53978729248047
2015-05-14,176.0706787109375,100.89218139648438,107.0593032836914,117.18000030517578,86.77268981933594
2015-05-15,176.2615203857422,100.89218139648438,106.938232421875,117.52999877929688,88.51255798339844
2015-05-18,176.80906677246094,101.3341293334961,108.14900970458984,117.5199966430664,87.02750396728516
2015-05-19,176.75103759765625,101.22364044189453,108.00200653076172,115.88999938964844,86.255859375
2015-05-20,176.6265869140625,101.2881088256836,108.20089721679688,116.08000183105469,86.4014663696289
2015-05-21,177.1409454345703,101.81291961669922,108.07979583740234,115.69000244140625,87.60984802246094
2015-05-22,176.71786499023438,101.71161651611328,107.61280822753906,115.5999984741211,87.64623260498047
2015-05-26,174.81776428222656,100.54231262207031,106.5836410522461,113.91000366210938,89.1458740234375
2015-05-27,176.4771728515625,102.16277313232422,107.88953399658203,113.88999938964844,89.34968566894531
2015-05-28,176.27810668945312,101.93257904052734,107.79441833496094,114.0199966430664,89.13127899169922
2015-05-29,175.18292236328125,101.32493591308594,107.14579010009766,114.0999984741211,89.32787322998047
2015-06-01,175.53968811035156,101.66559600830078,107.48304748535156,114.0,88.3677978515625
2015-06-02,175.36541748046875,101.34332275390625,107.69063568115234,114.45999908447266,87.13490295410156
2015-06-03,175.83004760742188,101.64714813232422,108.76306915283203,113.63999938964844,85.7341537475586
2015-06-04,174.3448944091797,100.87378692626953,107.67335510253906,112.83999633789062,86.85039520263672
2015-06-05,174.0461883544922,100.6343765258789,108.45171356201172,112.23999786376953,85.79257202148438
2015-06-08,172.97589111328125,99.61237335205078,107.95008850097656,112.56999969482422,85.6977310180664
2015-06-09,172.95101928710938,99.44664764404297,107.6214599609375,112.81999969482422,85.01924896240234
2015-06-10,175.02528381347656,100.809326171875,108.96194458007812,113.77999877929688,84.27513122558594
2015-06-11,175.5894775390625,100.9566421508789,109.23868560791016,113.26000213623047,86.04788208007812
2015-06-12,174.24534606933594,100.12799835205078,108.91006469726562,113.2300033569336,86.04788208007812
2015-06-15,173.4985809326172,99.63079833984375,108.56414794921875,113.7300033569336,86.1865234375
2015-06-16,174.44447326660156,100.17402648925781,109.33386993408203,113.31999969482422,86.86492919921875
2015-06-17,174.7265625,100.45024871826172,109.16954040527344,113.8499984741211,86.19381713867188
2015-06-18,176.5436248779297,101.9142074584961,110.63111877441406,115.31999969482422,85.77066040039062
2015-06-19,175.75985717773438,101.41033172607422,110.57923126220703,115.12000274658203,86.87223815917969
2015-06-22,176.66030883789062,102.15782928466797,111.34028625488281,113.63999938964844,85.09954833984375
2015-06-23,176.78533935546875,102.24089050292969,111.57379150390625,112.88999938964844,84.58881378173828
2015-06-24,175.5014190673828,101.71483612060547,110.63111877441406,112.58999633789062,85.31837463378906
2015-06-25,174.9678192138672,101.51184844970703,110.5705795288086,112.44000244140625,85.01924896240234
2015-06-26,174.93446350097656,100.83816528320312,110.26789855957031,112.55999755859375,84.06362915039062
2015-06-29,171.2660675048828,98.45722961425781,107.48304748535156,113.06999969482422,86.28865814208984
2015-06-30,171.62454223632812,98.80791473388672,107.98466491699219,112.37000274658203,85.69044494628906
2015-07-01,173.00022888183594,99.59235382080078,108.3046875,111.9800033569336,84.53374481201172
2015-07-02,172.84178161621094,99.62003326416016,107.50477600097656,111.76000213623047,84.81157684326172
2015-07-06,172.34986877441406,99.38931274414062,107.47003936767578,112.05999755859375,86.38355255126953
2015-07-07,173.43380737304688,99.63848876953125,107.59162139892578,110.76000213623047,87.195068359375
2015-07-08,170.52403259277344,97.9035415649414,105.95016479492188,111.08999633789062,87.94816589355469
2015-07-09,170.8324737548828,97.84815216064453,106.3322525024414,111.36000061035156,86.2153549194336
2015-07-10,172.98353576660156,99.34318542480469,107.80872344970703,111.48999786376953,84.84814453125
2015-07-13,174.89285278320312,101.08731079101562,109.02470397949219,110.98999786376953,84.5849380493164
2015-07-14,175.65145874023438,101.75176239013672,109.63262939453125,110.73999786376953,84.86274719238281
2015-07-15,175.5931396484375,101.86251831054688,109.05070495605469,110.16000366210938,85.76203918457031
2015-07-16,177.0021209716797,103.3021469116211,109.7021255493164,109.76000213623047,86.35432434082031
2015-07-17,177.15223693847656,104.8248062133789,109.22444915771484,108.6500015258789,86.80023193359375
2015-07-20,177.243896484375,105.18472290039062,108.63383483886719,105.69999694824219,86.43475341796875
2015-07-21,176.5436248779297,105.1201171875,108.12142944335938,105.37000274658203,86.90267181396484
2015-07-22,176.2267303466797,103.9296646118164,108.52092742919922,104.80000305175781,87.44368743896484
2015-07-23,175.23455810546875,103.54205322265625,107.32240295410156,104.33000183105469,88.53303527832031
2015-07-24,173.4170684814453,102.52696228027344,105.59406280517578,105.3499984741211,88.75240325927734
2015-07-27,172.40821838378906,101.67794799804688,104.71682739257812,104.86000061035156,89.22766876220703
2015-07-28,174.5259552001953,102.55461883544922,105.61141204833984,105.0199966430664,88.57694244384766
2015-07-29,175.72653198242188,102.94222259521484,105.90670013427734,105.16999816894531,88.24798583984375
2015-07-30,175.7682342529297,103.43134307861328,106.21068572998047,104.2699966430664,88.92787170410156
2015-07-31,175.5014190673828,103.31135559082031,106.7925796508789,104.93000030517578,89.58588409423828
2015-08-03,174.90943908691406,102.98838806152344,106.26282501220703,104.0999984741211,90.52891540527344
2015-08-04,174.567626953125,102.7945785522461,106.01092529296875,104.30999755859375,89.81086730957031
2015-08-05,175.1429443359375,103.58820343017578,106.25413513183594,103.93000030517578,89.13672637939453
2015-08-06,173.7089080810547,101.9271240234375,104.82106018066406,104.38999938964844,89.9281005859375
2015-08-07,173.37539672851562,101.79789733886719,104.11758422851562,104.6500015258789,91.1077651977539
2015-08-10,175.55979919433594,102.960693359375,105.31611633300781,105.72000122070312,89.97936248779297
2015-08-11,173.97569274902344,101.64099884033203,104.41287231445312,106.26000213623047,91.40824127197266
2015-08-12,174.1841583251953,101.99169921875,104.2131118774414,107.75,90.9099349975586
2015-08-13,173.96731567382812,101.82559967041016,103.86570739746094,106.86000061035156,90.61686706542969
2015-08-14,174.6009521484375,101.98247528076172,104.53446197509766,106.8499984741211,90.82939910888672
2015-08-17,175.57647705078125,102.83150482177734,105.63748168945312,107.12999725341797,91.23968505859375
2015-08-18,175.06788635253906,102.30546569824219,104.79503631591797,107.11000061035156,90.5216064453125
2015-08-19,173.68386840820312,101.63178253173828,103.70936584472656,108.55000305175781,91.41551971435547
2015-08-20,170.05712890625,98.81715393066406,101.08646392822266,110.44000244140625,92.33873748779297
2015-08-21,164.9380340576172,94.49828338623047,99.90525817871094,111.12999725341797,92.61722564697266
2015-08-24,157.9929962158203,90.86231231689453,96.00565338134766,110.52999877929688,92.58795166015625
2015-08-25,156.13377380371094,90.5208511352539,95.26740264892578,109.16000366210938,91.10047149658203
2015-08-26,162.12831115722656,95.07968139648438,97.69055938720703,107.66999816894531,89.34190368652344
2015-08-27,166.13858032226562,97.48826599121094,99.43624877929688,107.7300033569336,89.3931884765625
2015-08-28,166.14691162109375,97.46981048583984,100.41771697998047,108.69999694824219,89.6570053100586
2015-08-31,164.8046417236328,96.26090240478516,100.05292510986328,108.81999969482422,88.96815490722656
2015-09-01,159.88552856445312,93.25247955322266,97.18682098388672,109.19999694824219,89.60929870605469
2015-09-02,162.92037963867188,95.88252258300781,98.93254852294922,108.62000274658203,88.83824157714844
2015-09-03,163.0370635986328,95.41190338134766,98.77620697021484,107.83999633789062,89.27153015136719
2015-09-04,160.56919860839844,94.27680969238281,98.02931213378906,107.48999786376953,90.0865707397461
2015-09-08,164.6044464111328,96.9345703125,100.27005767822266,107.5199966430664,88.75743103027344
2015-09-09,162.40338134765625,95.84561920166016,99.11492919921875,106.12999725341797,89.18334197998047
2015-09-10,163.28717041015625,96.88841247558594,99.5665512084961,106.37999725341797,88.58122253417969
2015-09-11,164.02920532226562,97.42367553710938,100.03551483154297,106.16000366210938,89.13934326171875
2015-09-14,163.4205780029297,97.12837219238281,99.57524108886719,106.22000122070312,89.27882385253906
2015-09-15,165.4632110595703,98.27268981933594,100.69561767578125,105.9000015258789,87.56782531738281
2015-09-16,166.89727783203125,98.82640075683594,101.56412506103516,107.30999755859375,87.23741912841797
2015-09-17,166.52206420898438,98.86331176757812,101.91152954101562,108.41000366210938,88.30217742919922
2015-09-18,163.80084228515625,97.45720672607422,100.50456237792969,109.20999908447266,89.66065979003906
2015-09-21,164.64736938476562,97.762451171875,100.3221435546875,108.52999877929688,88.1993637084961
2015-09-22,162.51022338867188,96.30083465576172,98.80225372314453,107.79000091552734,89.4256820678711
2015-09-23,162.25045776367188,96.37482452392578,98.50697326660156,108.22000122070312,89.4183120727539
2015-09-24,161.6637725830078,96.0233154296875,98.34194946289062,110.48999786376953,90.0278549194336
2015-09-25,161.62188720703125,95.20921325683594,97.0476303100586,109.80999755859375,89.24950408935547
2015-09-28,157.56561279296875,92.49871063232422,94.330078125,108.41999816894531,90.77684020996094
2015-09-29,157.6577911376953,92.01771545410156,93.65941619873047,107.9800033569336,91.03387451171875
2015-09-30,160.59942626953125,94.13610076904297,95.11399841308594,106.86000061035156,90.71812438964844
2015-10-01,161.0184326171875,94.5616683959961,94.94851684570312,106.7300033569336,91.10515594482422
2015-10-02,163.42373657226562,96.21758270263672,96.35954284667969,108.98999786376953,91.65703582763672
2015-10-05,166.33181762695312,97.59593963623047,98.65898895263672,108.7699966430664,90.41343688964844
2015-10-06,165.76197814941406,97.13338470458984,97.97958374023438,109.86000061035156,90.80345916748047
2015-10-07,167.11961364746094,97.7162094116211,99.71292877197266,109.69999694824219,90.50174713134766
2015-10-08,168.62815856933594,98.104736328125,100.61003875732422,109.13999938964844,89.74382781982422
2015-10-09,168.728759765625,98.54875946044922,100.8104019165039,110.87000274658203,89.97933197021484
2015-10-12,168.88800048828125,98.78929901123047,100.66230773925781,111.30999755859375,90.66361999511719
2015-10-13,167.82362365722656,98.15096282958984,99.28611755371094,111.86000061035156,90.81818389892578
2015-10-14,167.01904296875,97.99372863769531,98.31061553955078,113.80999755859375,91.61292266845703
2015-10-15,169.58351135253906,99.60337829589844,100.66230773925781,113.29000091552734,91.16404724121094
2015-10-16,170.35455322265625,100.01964569091797,100.5316390991211,112.48999786376953,91.19344329833984
2015-10-19,170.43838500976562,100.59320068359375,100.7232666015625,112.0199966430664,90.94326782226562
2015-10-20,170.220458984375,100.07514953613281,100.58392333984375,112.7300033569336,90.38398742675781
2015-10-21,169.1645050048828,99.46458435058594,99.05095672607422,111.7300033569336,91.28177642822266
2015-10-22,172.0222930908203,101.49053955078125,99.92193603515625,111.69000244140625,91.43626403808594
2015-10-23,173.9080047607422,104.33049774169922,100.90619659423828,111.5,90.65628814697266
2015-10-26,173.48057556152344,104.3952865600586,100.21810150146484,111.43000030517578,91.2596664428711
2015-10-27,173.14540100097656,104.60804748535156,99.12065124511719,111.68000030517578,91.48780822753906
2015-10-28,175.11483764648438,105.47761535644531,102.0123519897461,110.77999877929688,91.1198959350586
2015-10-29,175.01425170898438,105.31111907958984,100.92361450195312,109.72000122070312,89.67021942138672
2015-10-30,174.25997924804688,104.83930206298828,100.46198272705078,109.30000305175781,90.34722900390625
2015-11-02,176.32162475585938,106.0234146118164,102.55238342285156,108.58999633789062,89.93202209472656
2015-11-03,176.83287048339844,106.39344787597656,103.08369445800781,106.9800033569336,89.19458770751953
2015-11-04,176.29649353027344,106.4026870727539,103.03144073486328,105.97000122070312,89.2978515625
2015-11-05,176.1204833984375,106.11589813232422,103.10982513427734,105.63999938964844,89.06185150146484
2015-11-06,176.02828979492188,106.18994140625,103.84147644042969,104.0999984741211,87.75658416748047
2015-11-09,174.3856964111328,105.06136322021484,102.62207794189453,104.4000015258789,87.26250457763672
2015-11-10,174.78793334960938,104.79305267333984,102.92691802978516,104.18000030517578,87.52058410644531
2015-11-11,174.10076904296875,104.66356658935547,102.02976989746094,103.83000183105469,87.33617401123047
2015-11-12,171.67037963867188,103.64598083496094,100.0787353515625,103.8499984741211,87.75658416748047
2015-11-13,169.7427978515625,101.61078643798828,99.35578918457031,103.55999755859375,88.25804138183594
2015-11-16,172.32403564453125,103.07240295410156,100.20936584472656,103.70999908447266,88.17691040039062
2015-11-17,172.19833374023438,103.13716888427734,99.82612609863281,102.33999633789062,88.32440185546875
2015-11-18,174.93043518066406,105.11685943603516,101.51587677001953,102.43000030517578,88.50880432128906
2015-11-19,174.7796173095703,105.19084167480469,101.08911895751953,103.55999755859375,89.09870147705078
2015-11-20,175.41653442382812,105.90316772460938,101.74237060546875,103.08999633789062,88.82588195800781
2015-11-23,175.2153778076172,105.59788513183594,102.24755096435547,102.26000213623047,89.09870147705078
2015-11-24,175.4500732421875,105.50537109375,102.99661254882812,102.94000244140625,89.09133911132812
2015-11-25,175.42486572265625,105.59788513183594,103.79792785644531,102.45999908447266,89.2978515625
2015-11-27,175.6260528564453,105.74588012695312,104.18989562988281,101.25,89.2093276977539
2015-11-30,174.89691162109375,105.47761535644531,103.73699188232422,101.91999816894531,89.56330108642578
2015-12-01,176.56463623046875,106.53218841552734,104.42508697509766,102.27999877929688,90.77310943603516
2015-12-02,174.7628173828125,105.87541198730469,103.30146789550781,100.69000244140625,90.80265045166016
2015-12-03,172.31564331054688,104.08074951171875,101.5594482421875,101.76000213623047,88.33435821533203
2015-12-04,175.67630004882812,106.51373291015625,102.58721923828125,104.0199966430664,89.11035919189453
2015-12-07,174.61199951171875,106.03265380859375,101.0455322265625,102.66999816894531,89.97498321533203
2015-12-08,173.43869018554688,106.04187774658203,100.48811340332031,102.83999633789062,90.019287109375
2015-12-09,172.0894012451172,104.4322509765625,99.36449432373047,102.63999938964844,89.9231948852539
2015-12-10,172.53355407714844,104.90406799316406,99.69548797607422,102.55000305175781,90.04146575927734
2015-12-11,169.189697265625,102.48963165283203,97.47440338134766,103.11000061035156,91.46039581298828
2015-12-14,170.04446411132812,103.26668548583984,96.77763366699219,101.79000091552734,90.27793884277344
2015-12-15,171.82958984375,103.89573669433594,98.17122650146484,101.5199966430664,89.745849609375
2015-12-16,174.34378051757812,105.44062805175781,99.66938018798828,102.75,89.55370330810547
2015-12-17,171.68711853027344,103.90499877929688,98.60672760009766,100.5,90.56612396240234
2015-12-18,168.62847900390625,101.91184997558594,97.09992218017578,102.04000091552734,91.06867980957031
2015-12-21,170.01954650878906,103.04387664794922,97.8315658569336,103.1500015258789,91.04651641845703
2015-12-22,171.56234741210938,103.72124481201172,98.72866821289062,102.61000061035156,90.38880920410156
2015-12-23,173.6868438720703,104.49140930175781,99.97423553466797,102.30999755859375,89.70890808105469
2015-12-24,173.40020751953125,104.47284698486328,100.16316986083984,103.05000305175781,90.22289276123047
2015-12-28,173.00396728515625,104.41719818115234,99.69954681396484,102.2699966430664,90.48947143554688
2015-12-29,174.85028076171875,106.0595932006836,100.7755355834961,102.19999694824219,88.98613739013672
2015-12-30,173.6109619140625,105.10382843017578,99.76078796386719,101.41999816894531,88.89724731445312
2015-12-31,171.87425231933594,103.79550170898438,98.51856994628906,101.45999908447266,89.29718017578125
2016-01-04,169.47154235839844,101.60564422607422,96.2353515625,102.88999938964844,89.94145965576172
2016-01-05,169.75816345214844,101.42931365966797,96.4453353881836,103.18000030517578,89.57855987548828
2016-01-06,167.61679077148438,100.45503234863281,94.9756851196289,104.66999816894531,90.78569793701172
2016-01-07,163.59539794921875,97.3094253540039,92.43877410888672,106.1500015258789,90.94865417480469
2016-01-08,161.7997283935547,96.51142883300781,90.8466796875,105.68000030517578,91.35592651367188
2016-01-11,161.95989990234375,96.80841064453125,90.45304870605469,104.73999786376953,90.35612487792969
2016-01-12,163.2666778564453,97.93115234375,90.72420501708984,104.20999908447266,91.65955352783203
2016-01-13,159.19468688964844,94.55355072021484,87.81117248535156,104.72000122070312,92.56304168701172
2016-01-14,161.80816650390625,96.56710815429688,89.02713775634766,103.0199966430664,91.69656372070312
2016-01-15,158.33474731445312,93.5699691772461,87.58372497558594,104.08000183105469,93.12591552734375
2016-01-19,158.5455322265625,93.77409362792969,86.40275573730469,103.9800033569336,92.83702850341797
2016-01-20,156.5137176513672,93.48646545410156,86.76141357421875,105.37000274658203,93.81455993652344
2016-01-21,157.3905487060547,93.5792236328125,86.56021881103516,105.48999786376953,93.17770385742188
2016-01-22,160.6195068359375,96.28873443603516,88.67720031738281,105.0,92.82225036621094
2016-01-25,158.19143676757812,94.85974884033203,86.70893859863281,106.08000183105469,93.3257827758789
2016-01-26,160.34971618652344,95.71343231201172,88.44100189208984,107.29000091552734,93.37028503417969
2016-01-27,158.60459899902344,93.32872772216797,87.22505950927734,107.69000244140625,93.34805297851562
2016-01-28,159.4307098388672,94.64633178710938,87.20758056640625,106.54000091552734,93.48128509521484
2016-01-29,163.3171844482422,96.62278747558594,90.06814575195312,106.94999694824219,94.27375793457031
2016-02-01,163.25819396972656,96.8825912475586,89.6569595336914,108.05000305175781,93.98511505126953
2016-02-02,160.31590270996094,94.7855224609375,87.72368621826172,108.08999633789062,95.7287368774414
2016-02-03,161.27703857421875,94.33085632324219,87.83744049072266,109.25,94.93480682373047
2016-02-04,161.52993774414062,94.32156372070312,88.1785888671875,110.56999969482422,95.39485168457031
2016-02-05,158.45274353027344,91.04605865478516,85.76417541503906,112.31999969482422,95.50609588623047
2016-02-08,156.31983947753906,89.65419006347656,84.35575866699219,113.83000183105469,97.56140899658203
2016-02-09,156.3282470703125,89.37586212158203,83.78714752197266,113.58000183105469,97.6653060913086
2016-02-10,156.1934051513672,89.71918487548828,83.83090209960938,114.45999908447266,98.52596282958984
2016-02-11,154.16163635253906,89.58927154541016,82.92106628417969,119.05999755859375,99.21597290039062
2016-02-12,157.3399658203125,90.95326232910156,84.4957046508789,118.36000061035156,97.5688247680664
2016-02-16,159.99559020996094,93.00396728515625,86.49897766113281,114.7699966430664,96.53751373291016
2016-02-17,162.60910034179688,95.11032104492188,87.85491180419922,115.4800033569336,95.94393157958984
2016-02-18,161.94302368164062,94.02464294433594,87.43498992919922,118.29000091552734,97.12361907958984
2016-02-19,161.86720275878906,94.30300903320312,87.8724136352539,117.58000183105469,97.20525360107422
2016-02-22,164.2108917236328,95.83407592773438,88.8521728515625,115.48999786376953,97.1532974243164
2016-02-23,162.13693237304688,94.2566146850586,88.03860473632812,117.22000122070312,97.54652404785156
2016-02-24,162.87879943847656,95.15670013427734,88.88716888427734,117.61000061035156,97.35367584228516
2016-02-25,164.8515625,96.09387969970703,89.70069122314453,117.91999816894531,97.70237731933594
2016-02-26,164.47225952148438,95.97322845458984,90.26933288574219,117.11000061035156,96.76007843017578
2016-02-29,163.1823272705078,95.11032104492188,89.86691284179688,118.63999938964844,97.18296813964844
2016-03-01,167.0182647705078,98.1631088256836,91.80022430419922,117.7699966430664,95.47171783447266
2016-03-02,167.76856994628906,98.20022583007812,92.74494934082031,118.68000030517578,95.86573791503906
2016-03-03,168.42616271972656,98.01461791992188,93.71598052978516,120.7300033569336,96.21509552001953
2016-03-04,168.97415161132812,98.05174255371094,94.23212432861328,120.54000091552734,95.59814453125
2016-03-07,169.1090545654297,97.44862365722656,95.25562286376953,121.13999938964844,95.56838989257812
2016-03-08,167.26271057128906,96.64131927490234,92.95491790771484,120.58000183105469,96.62393188476562
2016-03-09,168.08897399902344,97.26302337646484,93.42730712890625,119.58000183105469,96.0367202758789
